invoice_number,order_id,product_id,line_number,quantity,unit_price,sales_amount,discount_amount,cost_amount,margin_amount
323862,119487,29260,28000,3,274.86,824.58,845.31,498.89,325.69
323862,119487,26502,17000,2,463.955,927.91,951.23,546.1,381.81
323862,119487,36001,43000,6,203.4583333,1220.75,1251.43,505.4,715.35
323862,119487,38826,55000,13,110.1453846,1431.89,1467.89,482.52,949.37
323862,119487,37441,52000,3,619.3133333,1857.94,1904.6297,1032.83,825.11
323862,119487,48500,65000,4,560.3425,2241.37,2297.71,1307.49,933.88
323864,119554,36001,1000,3,218.7233333,656.17,579.92,252.7,403.47
323865,119623,220510,1000,130,28.28092308,3676.52,3690.58,1930.5,1746.02
323867,119673,25300,3000,2,110.265,220.53,178.29,111.87,108.66
323867,119673,220410,15000,16,25.9725,415.56,335.96,149.44,266.12
323867,119673,29255,5000,2,280.765,561.53,453.97,325.78,235.75
323867,119673,45880,9000,2,424.535,849.07,686.43,576.32,272.75
323867,119673,11690,2000,8,106.35625,850.85,687.87,267.1,583.75
323867,119673,47801,10000,1,900.13,900.13,727.71,475.75,424.38
323874,119791,38050,1000,1,231.34,231.34,69.89,107.77,123.57
323874,119791,47801,5000,1,1250.18,1250.18,377.66,475.75,774.43
323880,119813,38109,1000,1,550.44,550.44,552.56,448.32,102.12
323884,119823,48500,2000,6,586.6566667,3519.94,3042.56,1961.23,1558.71
323884,119823,38076,5000,24,283.65125,6807.63,5884.3812,2775.09,4032.54
323884,119823,601700,4000,75,98.7552,7406.64,7054.935,4492.53,2914.11
323884,119823,20910,3000,50,426.4896,21324.48,18432.465,13049.0,8275.48
323885,119824,32963,3000,7,70.99142857,496.94,429.5527,370.54,126.4
323887,119832,29062,2000,5,87.236,436.18,352.62,226.99,209.19
323896,119876,25982,1000,2,103.28,206.56,184.66,97.46,109.1
323897,119881,38076,1000,1,303.39,303.39,245.27,115.63,187.76
323903,119915,64420,5001,15,67.04933333,1005.74,-1005.74,541.97,463.77
323903,119915,30106,27000,4,55.7775,223.11,201.61,133.45,89.66
323903,119915,29070,12000,3,95.31333333,285.94,258.38,94.02,191.92
323903,119915,29753,24000,3,116.96,350.88,317.07,275.1,75.78
323903,119915,38050,28000,3,158.24,474.72,428.97,323.31,151.41
323903,119915,30281,21000,1,566.69,566.69,512.08,452.98,113.71
323903,119915,38051,30000,2,303.345,606.69,548.23,418.94,187.75
323903,119915,30092,26000,5,148.68,743.4,671.75,385.48,357.92
323903,119915,37215,7000,13,71.91923077,934.95,1042.61,644.72,290.23
323903,119915,29255,18000,6,266.7266667,1600.36,1446.14,977.35,623.01
323903,119915,26361,20000,8,230.98,1847.84,1669.76,1077.38,770.46
323903,119915,39025,3001,51,67.04980392,3419.54,3813.28,2488.61,930.93
323909,119956,28401,1000,1,534.4,534.4,432.04,278.38,256.02
323912,119975,30281,1000,1,572.66,572.66,506.11,452.98,119.68
323652,119377,60953,1000,180,51.24,9223.2,384.3,4624.16,4599.04
323654,119130,62550,9000,1,294.49,294.49,280.51,249.3,45.19
323654,119130,35290,1000,15,28.90133333,433.52,412.93,358.34,75.18
323654,119130,62858,7000,3,152.3233333,456.97,435.2699,255.36,201.61
323654,119130,265012,8000,5,617.402,3087.01,2940.44,1546.13,1540.88
323657,119837,31400,1000,648,34.00501543,22035.25,918.1412,16718.08,5317.17
323658,118668,31400,1000,648,34.00501543,22035.25,918.1412,16718.08,5317.17
323659,117851,39744,24000,76,11.39039474,865.67,824.57,268.58,597.09
323660,119870,33244,1000,1,597.14,597.14,24.88,293.76,303.38
323661,118904,29754,9000,1,255.22,255.22,230.62,162.5,92.72
323664,119368,20990,1000,150,47.75093333,7162.64,7987.36,4403.49,2759.15
323665,119688,11690,1000,8,101.03875,808.31,730.41,267.1,541.21
323666,119691,11690,1000,2,101.04,202.08,182.6,66.78,135.3
323667,119692,28401,2000,2,507.68,1015.36,917.52,556.76,458.6
323668,119729,11689,1000,4,67.79,271.16,245.04,83.38,187.78
323668,119729,32950,18000,9,68.01888889,612.17,682.66,408.78,203.39
323669,116050,62685,7001,22,39.83045455,876.27,1041.3358,754.36,121.91
323669,116050,37570,2001,619,114.2688045,70732.39,84056.607,60068.44,10663.95
323670,116251,64300,11000,153,21.85921569,3344.46,3974.4633,2069.0,1275.46
323671,116252,64302,2000,16,39.830625,637.29,757.3324,561.62,75.67
323671,116252,64300,1001,68,21.85926471,1486.43,1766.4248,919.56,566.87
323673,116400,63130,80000,2,120.3,240.6,217.4,322.42,-81.82
323673,116400,63663,83000,3,148.68,446.04,403.05,264.27,181.77
323676,116689,62770,1000,94,112.7423404,10597.78,12828.4112,7307.13,3290.65
323677,117266,38061,6000,1,209.18,209.18,169.11,77.66,131.52
323678,117319,39190,3000,12,99.2725,1191.27,1052.85,922.02,269.25
323680,117460,63130,3000,3,124.0966667,372.29,314.71,483.63,-111.34
323681,117590,61554,27000,2,119.905,239.81,230.81,157.93,81.88
323688,118177,30093,12000,1,263.74,263.74,227.98,159.14,104.6
323688,118177,63654,32000,1,277.65,277.65,240.0,54.79,222.86
323688,118177,39190,19000,3,100.3066667,300.92,260.11,230.51,70.41
323688,118177,39185,16000,3,141.1466667,423.44,366.01,271.34,152.1
323690,118362,37780,13000,2,105.95,211.9,191.48,67.94,143.96
323693,118804,39185,11000,3,141.1466667,423.44,366.01,271.34,152.1
323694,118893,30093,94000,1,261.02,261.02,230.7,159.14,101.88
323694,118893,38051,87000,1,306.54,306.54,270.92,209.47,97.07
323694,118893,39185,78000,3,139.69,419.07,370.38,271.34,147.73
323694,118893,63663,30000,3,150.2433333,450.73,398.36,264.27,186.46
323695,118914,30093,16000,1,258.31,258.31,233.41,159.14,99.17
323696,118989,61748,33000,1,393.23,393.23,410.63,375.16,18.07
323696,118989,63253,49000,35,180.1228571,6304.3,5939.05,3209.81,3094.49
323698,119218,65003,2000,250,74.4288,18607.2,775.3,10835.78,7771.42
323698,119218,65005,3000,250,81.5424,20385.6,849.4,11053.45,9332.15
323698,119218,65001,1000,250,125.1552,31288.8,1303.7,23567.35,7721.45
323700,119352,37673,16000,2,106.845,213.69,201.31,88.14,125.55
323700,119352,37574,12000,6,148.4566667,890.74,839.12,559.06,331.68
323700,119352,38076,2000,10,282.515,2825.15,2661.45,1156.29,1668.86
323701,119436,26361,12000,1,228.77,228.77,210.93,134.67,94.1
323701,119436,5742,41000,4,59.9925,239.97,221.27,77.54,162.43
323701,119436,61853,46000,2,121.185,242.37,223.47,144.35,98.02
323701,119436,62550,52000,1,299.16,299.16,275.84,249.3,49.86
323701,119436,61500,43000,1,376.23,376.23,346.91,327.83,48.4
323701,119436,61554,45000,3,116.3066667,348.92,357.01,236.9,112.02
323701,119436,26502,13000,1,488.84,488.84,450.73,273.05,215.79
323701,119436,48500,40000,1,590.4,590.4,544.37,326.87,263.53
323701,119436,20990,8000,12,52.54833333,630.58,581.42,352.28,278.3
323701,119436,274022,58000,1,635.43,635.43,585.9,316.32,319.11
323701,119436,47801,39000,1,846.93,846.93,780.91,475.75,371.18
323701,119436,25300,11000,9,103.7488889,933.74,860.95,503.43,430.31
323701,119436,28401,15000,3,502.82,1508.46,1390.86,835.14,673.32
323701,119436,45880,37000,4,399.445,1597.78,1473.22,1152.64,445.14
323701,119436,20910,7000,4,429.21,1716.84,1583.0,1043.92,672.92
323701,119436,11690,2000,18,100.0711111,1801.28,1660.84,600.98,1200.3
323701,119436,17801,6000,4,744.64,2978.56,2746.36,1798.77,1179.79
323701,119436,27550,14000,6,564.3,3385.8,3121.86,1815.92,1569.88
323701,119436,47550,38000,14,603.8892857,8454.45,7795.35,4466.7,3987.75
323703,119463,28881,10000,29,26.19827586,759.75,656.7202,300.55,459.2
323703,119463,13047,6000,112,10.63678571,1191.32,1029.752,775.85,415.47
323703,119463,29312,2000,64,22.8384375,1461.66,1263.428,846.59,615.07
323703,119463,29255,1000,7,262.5028571,1837.52,1588.3108,1140.25,697.27
323703,119463,32963,8000,30,70.992,2129.76,1840.923,1588.01,541.75
323703,119463,26370,3000,32,106.1184375,3395.79,2935.2532,1841.19,1554.6
323703,119463,48500,4000,6,586.6566667,3519.94,3042.56,1961.23,1558.71
323703,119463,601700,7000,120,98.75516667,11850.62,11287.9,7188.05,4662.57
323703,119463,38076,9000,48,283.65125,13615.26,11768.7624,5550.18,8065.08
323703,119463,20910,5000,72,426.4895833,30707.25,26542.7508,18790.55,11916.7
323704,119467,37880,37000,2,102.3,204.6,209.76,119.61,84.99
323704,119467,34035,29000,6,37.16333333,222.98,228.58,127.16,95.82
323704,119467,30557,27000,2,121.38,242.76,248.86,149.53,93.23
323704,119467,29070,21000,3,89.59333333,268.78,275.54,94.02,174.76
323704,119467,39594,46000,3,92.34666667,277.04,283.99,113.95,163.09
323704,119467,25982,13000,3,96.59333333,289.78,297.05,146.19,143.59
323704,119467,63066,55000,1,313.56,313.56,321.44,177.06,136.5
323704,119467,63664,61000,1,318.5,318.5,326.5,241.11,77.39
323704,119467,63253,56000,2,172.735,345.47,354.15,183.42,162.05
323704,119467,39185,43000,4,129.94,519.76,532.84,361.79,157.97
323704,119467,29260,23000,4,274.86,1099.44,1127.08,665.19,434.25
323704,119467,48500,48000,2,560.34,1120.68,1148.86,653.74,466.94
323704,119467,45880,47000,4,379.11,1516.44,1554.56,1152.64,363.8
323716,119637,220021,1001,66,5.363484848,353.99,319.87,254.51,99.48
323716,119637,20910,2000,1,456.17,456.17,368.79,260.98,195.19
323721,119647,63560,11000,3,134.8133333,404.44,489.56,286.24,118.2
323721,119647,62616,8000,5,134.812,674.06,815.94,476.73,197.33
323721,119647,63559,10000,5,134.812,674.06,815.94,475.73,198.33
323722,119653,25883,1000,1,224.84,224.84,190.07,75.98,148.86
323723,119655,62746,4000,1,249.52,249.52,225.48,158.03,91.49
323727,119661,478022,1000,1,1008.6,1008.6,911.4,516.26,492.34
323729,119671,39972,1000,2,116.81,233.62,211.1,106.28,127.34
323732,119686,32720,10000,15,25.37466667,380.62,384.1925,115.55,265.07
323732,119686,32721,11000,10,38.084,380.84,384.41,153.23,227.61
323732,119686,27550,14000,5,539.774,2698.87,2724.1925,1513.27,1185.6
323732,119686,11690B,12000,50,95.7216,4786.08,4831.01,1668.78,3117.3
323738,119710,26733,1000,3,67.77666667,203.33,213.58,137.43,65.9
323738,119710,37225,7000,3,67.77666667,203.33,213.58,135.8,67.53
323738,119710,29394,4000,4,66.73,266.92,225.64,183.02,83.9
323738,119710,62624,11000,2,161.485,322.97,273.03,187.32,135.65
323738,119710,38050,8000,2,163.24,326.48,275.98,215.54,110.94
323738,119710,63559,12000,3,161.4866667,484.46,409.54,285.44,199.02
323738,119710,28500,3000,1,573.7,573.7,484.9801,309.64,264.06
323738,119710,27550,2000,2,587.75,1175.5,993.72,605.31,570.19
323747,119737,61426,1000,8,25.1725,201.38,181.98,86.0,115.38
323749,119741,17801,1000,1,791.41,791.41,639.82,449.69,341.72
323750,119744,27550,2000,4,581.7525,2327.01,2011.43,1210.61,1116.4
323750,119744,28401,1000,6,518.3716667,3110.23,2688.41,1670.29,1439.94
323752,119746,26361,11000,1,230.98,230.98,208.72,134.67,96.31
323752,119746,29753,30000,2,116.96,233.92,211.38,183.4,50.52
323752,119746,601700,73000,2,109.44,218.88,217.48,119.8,99.08
323752,119746,39850,70000,1,221.04,221.04,246.49,205.72,15.32
323752,119746,38076,56000,1,288.22,288.22,260.44,115.63,172.59
323752,119746,32963,38000,4,72.1375,288.55,260.73,211.73,76.82
323752,119746,63234,86000,1,328.32,328.32,296.68,275.56,52.76
323752,119746,38061,55000,2,198.72,397.44,359.14,155.33,242.11
323752,119746,37606,52000,2,214.6,429.2,387.84,230.28,198.92
323752,119746,32966,39000,6,77.3,463.8,419.1,340.73,123.07
323752,119746,37170,45000,5,100.256,501.28,452.97,213.16,288.12
323752,119746,28500,24000,1,556.14,556.14,502.5401,309.64,246.5
323752,119746,38051,53000,2,303.345,606.69,548.23,418.94,187.75
323752,119746,26370,12000,6,107.825,646.95,584.61,345.22,301.73
323752,119746,37441,50000,1,658.84,658.84,595.3499,344.28,314.56
323752,119746,26502,14000,2,493.57,987.14,892.0,546.1,441.04
323752,119746,27550,19000,2,569.76,1139.52,1029.7,605.31,534.21
323752,119746,28401,23000,3,507.6833333,1523.05,1376.27,835.14,687.91
323753,119748,25982,24000,2,102.76,205.52,185.7,97.46,108.06
323753,119748,39198,86000,3,70.82333333,212.47,191.99,116.3,96.17
323753,119748,37880,68000,2,108.835,217.67,196.69,119.61,98.06
323753,119748,38821,79000,2,101.285,202.57,203.35,131.46,71.11
323753,119748,29753,41000,2,116.96,233.92,211.38,183.4,50.52
323753,119748,25890,21000,1,242.76,242.76,219.35,186.5,56.26
323753,119748,26735,30000,3,67.18666667,201.56,224.77,129.45,72.11
323753,119748,29754,42000,1,255.22,255.22,230.62,162.5,92.72
323753,119748,13047,3000,24,10.80541667,259.33,234.35,166.25,93.08
323753,119748,39477,87000,2,138.235,276.47,249.83,176.72,99.75
323753,119748,11967,2000,24,11.70916667,281.02,253.94,45.68,235.34
323753,119748,39681,90000,1,294.72,294.72,266.32,197.99,96.73
323753,119748,38844,80000,3,99.42666667,298.28,269.53,158.72,139.56
323753,119748,60098,95000,1,303.14,303.14,273.92,180.78,122.36
323753,119748,61495,106000,1,379.32,379.32,342.78,320.82,58.5
323753,119748,37132,62000,2,173.29,346.58,347.9,245.58,101.0
323753,119748,39185,85000,3,138.2366667,414.71,374.74,271.34,143.37
323753,119748,61330,105000,5,87.718,438.59,396.31,315.31,123.28
323753,119748,61743,107000,1,401.16,401.16,402.7,388.62,12.54
323753,119748,61748,108000,1,401.16,401.16,402.7,375.16,26.0
323753,119748,35095,56000,3,148.68,446.04,403.05,226.71,219.33
323753,119748,61860,111000,3,149.8133333,449.44,406.13,246.42,203.02
323753,119748,60448,100000,2,259.425,518.85,468.85,414.45,104.4
323753,119748,31702,51000,4,135.1675,540.67,488.57,356.97,183.7
323753,119748,60449,101000,3,182.0366667,546.11,493.48,321.78,224.33
323753,119748,26150,26000,2,289.4,578.8,523.02,174.71,404.09
323753,119748,30500,50000,2,333.105,666.21,602.01,544.11,122.1
323753,119748,62672,114000,6,117.275,703.65,706.35,242.5,461.15
323753,119748,39860,92000,3,221.04,663.12,739.47,617.17,45.95
323753,119748,63664,122000,3,338.8266667,1016.48,918.52,723.34,293.14
323753,119748,63253,118000,6,183.76,1102.56,996.3,550.25,552.31
323753,119748,38007,69000,2,550.45,1100.9,1105.1,844.55,256.35
323754,119750,32720,6000,10,25.69,256.9,253.0,77.03,179.87
323754,119750,11690,2000,17,96.90235294,1647.34,1622.44,567.59,1079.75
323754,119750,20990,4000,50,45.7962,2289.81,2760.19,1467.83,821.98
323755,119751,34977,6000,2,118.29,236.58,174.16,104.96,131.62
323759,119756,45880,4000,1,424.53,424.53,343.22,288.16,136.37
323765,119768,17801,1000,1,712.27,712.27,718.96,449.69,262.58
323772,119786,62550,1000,1,302.05,302.05,272.95,249.3,52.75
323774,119801,29062,18000,3,82.87333333,248.62,224.66,136.19,112.43
323774,119801,60448,40000,1,259.42,259.42,234.43,207.23,52.19
323774,119801,45880,37000,1,403.31,403.31,364.44,288.16,115.15
323774,119801,28761,16000,6,82.87333333,497.24,449.32,286.47,210.77
323774,119801,11690,6000,5,101.038,505.19,456.51,166.94,338.25
323774,119801,37441,33000,1,658.84,658.84,595.3499,344.28,314.56
323774,119801,47801,38000,2,855.125,1710.25,1545.43,951.5,758.75
323774,119801,20990,9000,50,47.751,2387.55,2662.45,1467.83,919.72
323775,119802,25300,4000,2,104.75,209.5,189.32,111.87,97.63
323775,119802,29255,7000,1,266.73,266.73,241.02,162.89,103.84
323775,119802,38076,18000,1,288.22,288.22,260.44,115.63,172.59
323775,119802,45880,25000,1,403.31,403.31,364.44,288.16,115.15
323775,119802,28401,5000,1,507.69,507.69,458.75,278.38,229.31
323775,119802,67550,30000,2,669.825,1339.65,1210.55,690.4,649.25
323782,119825,30093,1000,1,263.74,263.74,227.98,159.14,104.6
323793,119890,34788,1000,1,226.67,226.67,191.61,81.69,144.98
323520,118367,26370,5000,8,113.50125,908.01,734.07,460.3,447.71
323520,118367,29255,6000,5,280.766,1403.83,1134.92,814.46,589.37
323520,118367,45880,4000,5,424.536,2122.68,1716.07,1440.8,681.88
323520,118367,47801,1000,5,900.13,4500.65,3638.55,2378.74,2121.91
323521,116301,31362,1000,15,23.49133333,352.37,14.68,270.01,82.36
323522,117287,27550,7000,4,535.535,2142.14,2040.428,1210.61,931.53
323522,117287,29255,9000,10,260.05,2600.5,2477.0,1628.92,971.58
323522,117287,26361,4000,15,225.1966667,3377.95,3217.55,2020.08,1357.87
323522,117287,45880,10000,10,393.211,3932.11,3745.39,2881.59,1050.52
323522,117287,64008,13000,36,109.4391667,3939.81,3914.67,2171.28,1768.53
323522,117287,265072,6000,5,864.594,4322.97,4117.68,2349.95,1973.02
323522,117287,64798,15000,18,209.6633333,3773.94,4444.32,2352.91,1421.03
323522,117287,64009,14000,18,293.4361111,5281.85,5248.15,3755.24,1526.61
323522,117287,48500,12000,15,581.184,8717.76,8303.79,4903.07,3814.69
323522,117287,47801,11000,15,833.7146667,12505.72,11911.88,7136.22,5369.5
323522,117287,17801,1000,25,706.6752,17666.88,16827.965,11242.3,6424.58
323522,117287,26502,5000,48,463.92,22268.16,21210.7536,13106.45,9161.71
323522,117287,20801,2000,36,670.1766667,24126.36,22980.72,16104.52,8021.84
323522,117287,28500,8000,144,522.7295833,75273.06,71698.7112,44588.82,30684.24
323523,117352,2040,15000,30,7.559666667,226.79,216.01,201.3,25.49
323523,117352,34526,30000,2,131.51,263.02,250.54,120.42,142.6
323523,117352,26749,3000,4,85.2025,340.81,324.63,75.04,265.77
323523,117352,39972,34000,3,113.8833333,341.65,325.43,159.42,182.23
323523,117352,26651,21000,2,180.775,361.55,344.37,167.37,194.18
323523,117352,28396,24000,60,7.323833333,439.43,418.57,197.4,242.03
323523,117352,62624,51000,4,137.3175,549.27,642.73,374.63,174.64
323523,117352,63559,54000,4,137.3175,549.27,642.73,380.58,168.69
323523,117352,63744,52000,4,137.3175,549.27,642.73,383.71,165.56
323523,117352,27110,4000,20,64.097,1281.94,1221.06,281.0,1000.94
323523,117352,5742,6000,40,59.05725,2362.29,2250.11,775.4,1586.89
323528,119370,11967,1000,20,11.709,234.18,211.62,38.07,196.11
323528,119370,32720,2000,71,26.7856338,1901.78,1718.51,546.92,1354.86
323529,119689,34581,5000,6,82.87333333,497.24,449.32,287.47,209.77
323530,119690,11690,1000,2,101.04,202.08,182.6,66.78,135.3
323530,119690,28761,4000,3,82.87333333,248.62,224.66,143.24,105.38
323530,119690,34581,11000,4,82.875,331.5,299.54,191.65,139.85
323530,119690,29070,7000,4,95.3125,381.25,344.51,125.36,255.89
323531,119692,29091,3000,3,82.87333333,248.62,224.66,177.97,70.65
323531,119692,29091,4000,3,82.87333333,248.62,224.66,177.97,70.65
323533,119695,32721,11000,6,40.19666667,241.18,217.94,91.94,149.24
323533,119695,28739,4000,3,82.87333333,248.62,224.66,177.96,70.66
323533,119695,11690,1000,6,101.0383333,606.23,547.81,200.33,405.9
323534,119696,11690,1000,2,101.04,202.08,182.6,66.78,135.3
323534,119696,28761,7000,6,82.87333333,497.24,449.32,286.47,210.77
323535,119369,28401,2000,2,507.68,1015.36,917.52,556.76,458.6
323537,118676,37559,1000,1000,0.37718,377.18,15.72,340.1,37.08
323539,115902,30500,1000,4,350.64,1402.56,58.44,1088.23,314.33
323542,116201,38061,19000,1,209.18,209.18,169.11,77.66,131.52
323545,116696,62770,1001,8,112.7425,901.94,1091.7784,621.88,280.06
323546,116699,62770,1000,67,112.7422388,7553.73,9143.6616,5208.27,2345.46
323547,117208,26769,10000,6,72.84,437.04,377.76,238.35,198.69
323549,117800,61755,94000,1,401.16,401.16,402.7,395.87,5.29
323553,118080,63253,60000,10,183.759,1837.59,1660.51,917.09,920.5
323555,118241,30093,21000,1,258.31,258.31,233.41,159.14,99.17
323557,118310,64820,3000,2,784.975,1569.95,65.41,718.39,851.56
323557,118310,29460,1000,2,242.985,485.97,392.8842,195.77,290.2
323558,118311,64820,3000,3,784.9733333,2354.92,98.12,1077.59,1277.33
323558,118311,29460,1000,3,242.9866667,728.96,589.3213,293.65,435.31
323559,118332,64820,5000,1,784.97,784.97,32.71,359.2,425.77
323559,118332,29460,1000,1,242.99,242.99,196.4371,97.88,145.11
323560,118344,64820,3000,1,784.97,784.97,32.71,359.2,425.77
323560,118344,29460,1000,1,242.99,242.99,196.4371,97.88,145.11
323563,118595,30093,1000,1,258.31,258.31,233.41,159.14,99.17
323566,118707,63663,2000,1,217.36,217.36,65.67,88.09,129.27
323567,118745,25982,13000,2,104.92,209.84,181.38,97.46,112.38
323571,118815,30093,12000,1,258.31,258.31,233.41,159.14,99.17
323576,118915,60450,50000,2,182.035,364.07,328.99,141.77,222.3
323577,118999,64820,1000,1,784.97,784.97,634.6133,359.2,425.77
323578,119079,64820,1000,1,784.97,784.97,634.6133,359.2,425.77
323580,119135,30093,36000,1,250.59,250.59,241.13,159.14,91.45
323580,119135,39190,52000,3,95.30333333,285.91,275.12,230.51,55.4
323580,119135,63065,59000,4,119.8075,479.23,461.17,254.17,225.06
323580,119135,39436,97000,4,120.0575,480.23,462.13,222.2,258.03
323580,119135,39185,51000,4,134.1025,536.41,516.19,361.79,174.62
323580,119135,38051,47000,4,294.2775,1177.11,1132.73,837.89,339.22
