Custkey,DateKey,Discount Amount,Invoice Date,Invoice Number,Item Class,Item Number,Item,Line Number,List Price,Order Number,Promised Delivery Date,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,Sales Rep,U/M
10015267,4/1/2019,423.19,2019/04/01,325646,P01,39400,BBB Best Tomato Sauce,9000,188.52,115976,4/1/2019,330.89,754.08,251.03,79.86,82.7225,4,160,EA
10000486,4/1/2019,402.1,2019/04/01,325650,P01,7536,Golden Apple Cinnamon Waffles,20000,274.75,120976,4/1/2019,422.15,824.25,166.5,255.65,140.7166667,3,162,EA
10008638,4/1/2019,24.88,2019/04/01,325651,,33244,High Top Walnuts,1000,622.02,120385,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325652,,33244,High Top Walnuts,1000,622.02,120675,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325653,,33244,High Top Walnuts,1000,622.02,120815,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325654,,33244,High Top Walnuts,1000,622.02,120860,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325655,,33244,High Top Walnuts,1000,622.02,121075,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,18.68,2019/04/01,325656,,33245,High Top Oranges,1000,466.9,121077,4/1/2019,448.22,466.9,258.25,189.97,448.22,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325657,,33244,High Top Walnuts,1000,622.02,121079,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10008638,4/1/2019,24.88,2019/04/01,325658,,33244,High Top Walnuts,1000,622.02,121191,4/1/2019,597.14,622.02,287.65,309.49,597.14,1,179,EA
10014804,4/1/2019,255.28,2019/04/01,325659,P01,26113,Landslide Grape Jelly,9000,544.12,118372,4/1/2019,288.84,544.12,190.21,98.63,288.84,1,127,EA
10026348,4/1/2019,14544.45,2019/04/01,325660,P01,36001,Big Time Frozen Cheese Pizza,2000,412.03,118658,4/1/2019,10177.35,24721.8,5054.04,5123.31,169.6225,60,119,EA
10026348,4/1/2019,528.36,2019/04/01,325661,P01,28929,Nationeel Potato Chips,2000,37.36,119608,4/1/2019,405.64,934,185.68,219.96,16.2256,25,119,EA
10015267,4/1/2019,1366.11,2019/04/01,325662,P01,60900,Best Choice Sugar Cookies,56000,623.67,120003,4/1/2019,1128.57,2494.68,563.29,565.28,282.1425,4,160,EA
10014804,4/1/2019,292.6,2019/04/01,325663,P01,60900,Best Choice Sugar Cookies,25000,623.67,120449,4/1/2019,331.07,623.67,140.82,190.25,331.07,1,127,EA
10015267,4/1/2019,255.69,2019/04/01,325665,P01,60794,High Top Walnuts,24000,51.88,120995,4/1/2019,211.23,466.92,94.43,116.8,23.47,9,160,EA
10015267,4/1/2019,264.8,2019/04/01,325665,P01,62871,Fast Dried Apples,22000,21.98,120995,4/1/2019,218.76,483.56,109.38,109.38,9.943636364,22,160,EA
10015267,4/1/2019,312.94,2019/04/01,325665,P01,62871,Fast Dried Apples,1000,21.98,120995,4/1/2019,258.54,571.48,129.27,129.27,9.943846154,26,160,EA
10015267,4/1/2019,1460.8,2019/04/01,325665,P01,15236,Great Muffins,2000,37.05,120995,4/1/2019,1206.8,2667.6,321.84,884.96,16.76111111,72,160,EA
10015267,4/1/2019,2086.78,2019/04/01,325665,P01,28929,Nationeel Potato Chips,16000,37.36,120995,4/1/2019,1723.94,3810.72,757.57,966.37,16.90137255,102,160,EA
10015267,4/1/2019,4362.13,2019/04/01,325665,P01,36015,Big Time Apple Cinnamon Waffles,21001,37.05,120995,4/1/2019,3603.62,7965.75,1250.29,2353.33,16.76102326,215,160,EA
10014804,4/1/2019,541.84,2019/04/01,325666,P01,26629,Gorilla Havarti Cheese,22000,288.73,121024,4/1/2019,613.08,1154.92,254.06,359.02,153.27,4,127,EA
10014804,4/1/2019,585.2,2019/04/01,325666,P01,60900,Best Choice Sugar Cookies,41000,623.67,121024,4/1/2019,662.14,1247.34,281.65,380.49,331.07,2,127,EA
10014804,4/1/2019,589.64,2019/04/01,325666,P01,36031,Big Time Beef TV Dinner,35000,125.68,121024,4/1/2019,667.16,1256.8,226.74,440.42,66.716,10,127,EA
10014804,4/1/2019,4028.84,2019/04/01,325666,P01,17801,Better Fancy Canned Sardines,55000,1431.23,121024,4/1/2019,4558.54,8587.38,2698.15,1860.39,759.7566667,6,127,EA
10022183,4/1/2019,224.73,2019/04/01,325667,P01,36031,Big Time Beef TV Dinner,3000,125.68,121141,4/1/2019,277.99,502.72,90.69,187.3,69.4975,4,179,EA
10022183,4/1/2019,343.22,2019/04/01,325667,P01,45880,Red Spade Low Fat Bologna,10000,767.75,121141,4/1/2019,424.53,767.75,282.05,142.48,424.53,1,179,EA
10022183,4/1/2019,1279.63,2019/04/01,325667,P01,17801,Better Fancy Canned Sardines,11000,1431.23,121141,4/1/2019,1582.83,2862.46,899.38,683.45,791.415,2,179,EA
10019400,4/1/2019,233.46,2019/04/01,325668,P01,34862,Best Oatmeal,13000,478.56,117239,3/31/2019,245.1,478.56,95.87,149.23,245.1,1,119,EA
10015267,4/1/2019,1366.11,2019/04/01,325669,P01,60900,Best Choice Sugar Cookies,47000,623.67,120011,4/1/2019,1128.57,2494.68,563.29,565.28,282.1425,4,160,EA
10021240,4/1/2019,46,2019/04/01,325670,P01,604700,Club Sharp Cheddar Cheese,3000,575,120553,4/1/2019,1104,1150,406.27,697.73,552,2,166,EA
10021240,4/1/2019,311.88,2019/04/01,325670,,39436,BBB Best Apple Butter,11000,235.59,120553,4/1/2019,394.89,706.77,166.65,228.24,131.63,3,166,EA
10021240,4/1/2019,360.54,2019/04/01,325670,P01,60776,High Top Sweet Onion,2000,408.52,120553,4/1/2019,456.5,817.04,273.13,183.37,228.25,2,166,SE
10021240,4/1/2019,500.75,2019/04/01,325670,P01,48500,Red Spade Low Fat Cole Slaw,6000,1134.77,120553,4/1/2019,634.02,1134.77,320.76,313.26,634.02,1,166,EA
10021240,4/1/2019,509.65,2019/04/01,325670,P01,26629,Gorilla Havarti Cheese,19000,288.73,120553,4/1/2019,645.27,1154.92,254.06,391.21,161.3175,4,166,EA
10021240,4/1/2019,512.19,2019/04/01,325670,P01,47550,Red Spade Turkey Hot Dogs,8000,1160.7,120553,4/1/2019,648.51,1160.7,312.94,335.57,648.51,1,166,EA
10021240,4/1/2019,799.4252,2019/04/01,325670,P01,26502,Bravo Large Canned Shrimp,1000,905.8076,120553,4/1/2019,1012.19,1811.6152,533.89,478.3,506.095,2,166,EA
10021240,4/1/2019,3387.92,2019/04/01,325670,P01,45880,Red Spade Low Fat Bologna,9000,767.75,120553,4/1/2019,4289.58,7677.5,2820.53,1469.05,428.958,10,166,EA
10008602,4/1/2019,283.18,2019/04/01,325671,P01,26629,Gorilla Havarti Cheese,17000,288.73,121025,4/1/2019,294.28,577.46,127.03,167.25,147.14,2,121,EA
10021184,4/1/2019,936.65,2019/04/01,325672,P01,478022,Club Havarti Cheese,7000,1920,117669,3/30/2019,983.35,1920,516.26,467.09,983.35,1,139,EA
10021184,4/1/2019,2814.02,2019/04/01,325672,P01,64009,Washington Diet Soda,2000,585,117669,3/30/2019,3035.98,5850,2031.95,1004.03,303.598,10,139,EA
10021184,4/1/2019,334.66,2019/04/01,325673,,63675,Cutting Edge Chicken Hot Dogs,36000,343,120030,3/30/2019,351.34,686,178.58,172.76,175.67,2,139,EA
10021184,4/1/2019,436.13,2019/04/01,325673,,63674,Gorilla Blueberry Yogurt,35000,298,120030,3/30/2019,457.87,894,200.5,257.37,152.6233333,3,139,EA
10021184,4/1/2019,472.22,2019/04/01,325673,P01,265022,BBB Best Apple Preserves,41000,967.97,120030,3/30/2019,495.75,967.97,273.87,221.88,495.75,1,139,EA
10021184,4/1/2019,526.27,2019/04/01,325673,P01,30279,Even Better Sharp Cheddar Cheese,15000,1078.77,120030,3/30/2019,552.5,1078.77,449.98,102.52,552.5,1,139,EA
10021184,4/1/2019,545.12,2019/04/01,325673,P01,275502,Fabulous Cream Soda,40000,1117.41,120030,3/30/2019,572.29,1117.41,303.57,268.72,572.29,1,139,EA
10021184,4/1/2019,943.68,2019/04/01,325673,P01,380762,Fabulous Cranberry Juice,1000,559.48,120030,3/30/2019,734.76,1678.44,388.18,346.58,244.92,3,139,EA
10021184,4/1/2019,1090.23,2019/04/01,325673,P01,275502,Fabulous Cream Soda,34000,1117.41,120030,3/30/2019,1144.59,2234.82,607.14,537.45,572.295,2,139,EA
10021184,4/1/2019,1596.21,2019/04/01,325673,P01,285002,Fabulous Cola,39000,1090.67,120030,3/30/2019,1675.8,3272.01,931.39,744.41,558.6,3,139,EA
10021184,4/1/2019,3707.32,2019/04/01,325673,,64008,Washington Cream Soda,17000,218.18,120030,3/30/2019,4147.16,7854.48,2171.28,1975.88,115.1988889,36,139,EA
10021184,4/1/2019,3815.82,2019/04/01,325673,P01,275502,Fabulous Cream Soda,42000,1117.41,120030,3/30/2019,4006.05,7821.87,2124.99,1881.06,572.2928571,7,139,EA
10021184,4/1/2019,4444.32,2019/04/01,325673,,64798,American Roasted Chicken,16000,456.57,120030,3/30/2019,3773.94,8218.26,2352.91,1421.03,209.6633333,18,139,EA
10021184,4/1/2019,4970.16,2019/04/01,325673,P01,64009,Washington Diet Soda,18000,585,120030,3/30/2019,5559.84,10530,3657.5,1902.34,308.88,18,139,EA
10021184,4/1/2019,6384.87,2019/04/01,325673,P01,285002,Fabulous Cola,33000,1090.67,120030,3/30/2019,6703.17,13088.04,3725.56,2977.61,558.5975,12,139,EA
10021184,4/1/2019,7083.22,2019/04/01,325673,P01,265022,BBB Best Apple Preserves,32000,967.97,120030,3/30/2019,7436.33,14519.55,4108.06,3328.27,495.7553333,15,139,EA
10015495,4/1/2019,55.62,2019/04/01,325677,,36013,Big Time Frozen Mushroom Pizza,6000,8.69,115910,4/1/2019,1334.78,1390.4,777.5,557.28,8.342375,160,145,EA
10015495,4/1/2019,921.26,2019/04/01,325678,,60461,High Top Prepared Salad,12000,142.17,116040,4/1/2019,22110.28,23031.54,9343.09,12767.19,136.4832099,162,145,EA
10015495,4/1/2019,1535.44,2019/04/01,325678,,60461,High Top Prepared Salad,14000,142.17,116040,4/1/2019,36850.46,38385.9,15571.82,21278.64,136.4831852,270,145,EA
10021139,4/1/2019,3538.24,2019/04/01,325679,P01,38121,Jumbo Small Brown Eggs,1002,162.89,116399,4/1/2019,2977.36,6515.6,1696.84,1280.52,74.434,40,112,EA
10020684,4/1/2019,272.51,2019/04/01,325680,P01,63850,Imagine Apple Cinnamon Waffles,7000,47.84,118547,4/1/2019,301.57,574.08,175.44,126.13,25.13083333,12,144,EA
10000453,4/1/2019,351.87,2019/04/01,325682,P01,63003,Shady Lake Rice Medly,36000,250,119365,4/1/2019,398.13,750,205.2,192.93,132.71,3,125,EA
10023524,4/1/2019,256.6,2019/04/01,325686,P01,63654,American Pimento Loaf,152000,517.65,119524,4/1/2019,261.05,517.65,54.79,206.26,261.05,1,103,EA
10021139,4/1/2019,409.5,2019/04/01,325687,P01,39400,BBB Best Tomato Sauce,10000,188.52,120142,4/1/2019,344.58,754.08,251.03,93.55,86.145,4,112,EA
10016113,4/1/2019,358.89,2019/04/01,325689,P01,38061,Gorilla Blueberry Yogurt,23000,378.29,120343,4/1/2019,397.69,756.58,155.33,242.36,198.845,2,162,EA
10019194,4/1/2019,296.05,2019/04/01,325691,P01,60900,Best Choice Sugar Cookies,1000,623.67,120509,4/1/2019,327.62,623.67,140.82,186.8,327.62,1,108,EA
10019194,4/1/2019,296.05,2019/04/01,325694,P01,60900,Best Choice Sugar Cookies,13000,623.67,120643,4/1/2019,327.62,623.67,140.82,186.8,327.62,1,108,EA
10022732,4/1/2019,296.05,2019/04/01,325695,P01,60900,Best Choice Sugar Cookies,1000,623.67,120688,4/1/2019,327.62,623.67,140.82,186.8,327.62,1,130,EA
10021139,4/1/2019,323.65,2019/04/01,325699,P01,62616,Tell Tale Limes,3000,298,120811,4/1/2019,272.35,596,190.69,81.66,136.175,2,112,EA
10021139,4/1/2019,337.44,2019/04/01,325699,P01,62017,Big Time Pancake Mix,15000,31.07,120811,4/1/2019,283.96,621.4,240,43.96,14.198,20,112,EA
10021139,4/1/2019,562.8,2019/04/01,325699,P01,62018,Big Time Grape Popsicles,16000,51.82,120811,4/1/2019,473.6,1036.4,340,133.6,23.68,20,112,EA
10020515,4/1/2019,228.63,2019/04/01,325700,P01,5742,Red Spade Beef Bologna,5000,115.31,120833,4/1/2019,232.61,461.24,77.54,155.07,58.1525,4,143,EA
10020515,4/1/2019,260.89,2019/04/01,325700,P01,39185,Nationeel Grape Fruit Roll,43000,263.15,120833,4/1/2019,265.41,526.3,180.9,84.51,132.705,2,143,EA
10020515,4/1/2019,306.6,2019/04/01,325700,P01,29312,Discover Spaghetti,34000,44.18,120833,4/1/2019,311.92,618.52,185.19,126.73,22.28,14,143,EA
10020515,4/1/2019,378.42,2019/04/01,325700,P01,37170,Fast BBQ Potato Chips,42000,190.85,120833,4/1/2019,384.98,763.4,170.53,214.45,96.245,4,143,EA
10020515,4/1/2019,492.89,2019/04/01,325700,,64800,American Corned Beef,53000,456.57,120833,4/1/2019,420.25,913.14,259.78,160.47,210.125,2,143,EA
10020515,4/1/2019,570.2699,2019/04/01,325700,P01,31875,Golden Frozen Chicken Thighs,38000,1150.4399,120833,4/1/2019,580.17,1150.4399,314.27,265.9,580.17,1,143,EA
10020515,4/1/2019,899.4,2019/04/01,325700,P01,29071,Nationeel Salted Pretzels,31000,181.44,120833,4/1/2019,915,1814.4,298.64,616.36,91.5,10,143,SE
10020515,4/1/2019,953.43,2019/04/01,325700,P01,11690,High Top Dried Mushrooms,14000,192.34,120833,4/1/2019,969.97,1923.4,333.88,636.09,96.997,10,143,SE
10020515,4/1/2019,958.12,2019/04/01,325700,P01,28401,Ebony Prepared Salad,27000,966.44,120833,4/1/2019,974.76,1932.88,544.55,430.21,487.38,2,143,EA
10020515,4/1/2019,1418.93,2019/04/01,325700,P01,17801,Better Fancy Canned Sardines,22000,1431.23,120833,4/1/2019,1443.53,2862.46,899.38,544.15,721.765,2,143,EA
10020515,4/1/2019,1613.84,2019/04/01,325700,P01,47801,Red Spade Foot-Long Hot Dogs,47000,1627.84,120833,4/1/2019,1641.84,3255.68,951.5,690.34,820.92,2,143,EA
10023244,4/1/2019,285.49,2019/04/01,325702,P01,26370,Bravo Canned Tomatos,4000,205.26,120874,4/1/2019,330.29,615.78,172.61,157.68,110.0966667,3,124,EA
10025063,4/1/2019,606.84,2019/04/01,325704,P01,17801,Better Fancy Canned Sardines,1000,1431.23,120913,4/1/2019,824.39,1431.23,449.69,374.7,824.39,1,168,EA
10016334,4/1/2019,201.43,2019/04/01,325710,P01,26361,Bravo Canned Yams,1000,439.7,120943,4/1/2019,238.27,439.7,134.67,103.6,238.27,1,154,EA
10021283,4/1/2019,256.94,2019/04/01,325713,P01,20990,Moms Sliced Ham,1000,101,121039,4/1/2019,349.06,606,176.14,172.92,58.17666667,6,168,SE
10019194,4/1/2019,194.87,2019/04/01,325738,P01,26370,Bravo Canned Tomatos,15000,205.26,121127,4/1/2019,215.65,410.52,115.07,100.58,107.825,2,108,EA
10019194,4/1/2019,218.95,2019/04/01,325738,P01,5742,Red Spade Beef Bologna,1000,115.31,121127,4/1/2019,242.29,461.24,77.54,164.75,60.5725,4,108,EA
10019194,4/1/2019,268.7,2019/04/01,325738,P01,30092,Just Right Chicken Ramen Soup,22000,283.03,121127,4/1/2019,297.36,566.06,154.19,143.17,148.68,2,108,EA
10019194,4/1/2019,308.73,2019/04/01,325738,P01,62949,Atomic Spicy Mints,37000,325.19,121127,4/1/2019,341.65,650.38,328.19,13.46,170.825,2,108,EA
10019194,4/1/2019,364.44,2019/04/01,325738,P01,45880,Red Spade Low Fat Bologna,34000,767.75,121127,4/1/2019,403.31,767.75,282.05,121.26,403.31,1,108,EA
10019194,4/1/2019,479.44,2019/04/01,325738,P01,20990,Moms Sliced Ham,9000,101,121127,4/1/2019,530.56,1010,293.57,236.99,53.056,10,108,SE
10019194,4/1/2019,546.0999,2019/04/01,325738,P01,31875,Golden Frozen Chicken Thighs,23000,1150.4399,121127,4/1/2019,604.34,1150.4399,314.27,290.07,604.34,1,108,EA
10019194,4/1/2019,567.95,2019/04/01,325738,P01,25300,Fast Dried Apples,13000,199.41,121127,4/1/2019,628.51,1196.46,335.62,292.89,104.7516667,6,108,EA
10019194,4/1/2019,815.35,2019/04/01,325738,P01,37170,Fast BBQ Potato Chips,26000,190.85,121127,4/1/2019,902.3,1717.65,383.69,518.61,100.2555556,9,108,EA
10019194,4/1/2019,892,2019/04/01,325738,P01,26502,Bravo Large Canned Shrimp,17000,939.57,121127,4/1/2019,987.14,1879.14,533.89,453.25,493.57,2,108,EA
10019194,4/1/2019,952.95,2019/04/01,325738,P01,38826,Ebony Macintosh Apples,33000,223.06,121127,4/1/2019,1054.59,2007.54,334.05,720.54,117.1766667,9,108,SE
10019194,4/1/2019,1566.4,2019/04/01,325738,P01,20910,Moms Sliced Turkey,8000,824.96,121127,4/1/2019,1733.44,3299.84,1019.49,713.95,433.36,4,108,EA
10019194,4/1/2019,1835.03,2019/04/01,325738,P01,28401,Ebony Prepared Salad,19000,966.44,121127,4/1/2019,2030.73,3865.76,1089.1,941.63,507.6825,4,108,EA
10019194,4/1/2019,2059.41,2019/04/01,325738,P01,27550,Imagine Popsicles,18000,1084.61,121127,4/1/2019,2279.03,4338.44,1186.19,1092.84,569.7575,4,108,EA
10019194,4/1/2019,2203.88,2019/04/01,325738,P01,47550,Red Spade Turkey Hot Dogs,35000,1160.7,121127,4/1/2019,2438.92,4642.8,1251.77,1187.15,609.73,4,108,EA
10002969,4/1/2019,223.75,2019/04/01,325751,P01,63070,Landslide Sesame Oil,34000,83.42,121200,4/1/2019,276.77,500.52,114.06,162.71,46.12833333,6,175,EA
10021300,3/31/2019,2051.0888,2019/03/31,325526,,61685,Better Canned Tuna in Oil,1000,21.5813,120040,3/31/2019,49226.08,51277.1688,34376.68,14849.4,20.71804714,2376,181,EA
10021300,3/31/2019,8799.16,2019/03/31,325527,,61686,Better Large Canned Shrimp,1000,26.4525,120049,3/31/2019,211179.83,219978.99,141265.56,69914.27,25.39439995,8316,181,EA
10008593,3/31/2019,318.99,2019/03/31,325533,P01,15640,Super Vegetable Oil,4000,163.47,120532,3/30/2019,334.89,653.88,82.39,252.5,83.7225,4,144,EA
10008593,3/31/2019,411.92,2019/03/31,325533,,64008,Washington Cream Soda,1000,218.18,120532,3/30/2019,460.8,872.72,241.25,219.55,115.2,4,144,EA
10008593,3/31/2019,794.13,2019/03/31,325533,P01,47801,Red Spade Foot-Long Hot Dogs,5000,1627.84,120532,3/30/2019,833.71,1627.84,475.75,357.96,833.71,1,144,EA
10008593,3/31/2019,2809.96,2019/03/31,325533,P01,478022,Club Havarti Cheese,3000,1920,120532,3/30/2019,2950.04,5760,1548.77,1401.27,983.3466667,3,144,EA
10012161,3/31/2019,536.6,2019/03/31,325534,P01,24336,Fast Low Fat Cookies,2000,219.99,120967,3/31/2019,563.35,1099.95,174.09,389.26,112.67,5,109,EA
10012161,3/31/2019,2852.96,2019/03/31,325534,P01,33445,Best Choice Corn Chips,1000,974.69,120967,3/31/2019,2995.18,5848.14,2121.09,874.09,499.1966667,6,109,EA
10009676,3/31/2019,61178.7,2019/03/31,325545,,63080,Landslide White Sugar,15000,563.2983,116153,3/31/2019,51480.96,112659.66,26684.72,24796.24,257.4048,200,141,EA
10009676,3/31/2019,115508.64,2019/03/31,325546,,63081,Landslide French Roast Coffee,10000,397.584,116166,3/31/2019,97198.8,212707.44,53561.15,43637.65,181.68,535,141,EA
10013080,3/31/2019,242.84,2019/03/31,325548,P01,26769,Cutting Edge Cole Slaw,1000,135.8,118733,3/31/2019,300.36,543.2,158.9,141.46,75.09,4,180,EA
10013080,3/31/2019,263.13,2019/03/31,325548,P01,32966,High Top Golden Delcious Apples,3000,147.15,118733,3/31/2019,325.47,588.6,227.15,98.32,81.3675,4,180,EA
10013080,3/31/2019,785.7684,2019/03/31,325548,P01,29460,BBB Best Chunky Peanut Butter,2000,439.4271,118733,3/31/2019,971.94,1757.7084,391.54,580.4,242.985,4,180,EA
10013080,3/31/2019,2538.4432,2019/03/31,325548,,64820,Washington Apple Drink,4000,1419.5833,118733,3/31/2019,3139.89,5678.3332,1412.36,1727.53,784.9725,4,180,EA
10018885,3/31/2019,253.58,2019/03/31,325553,,63700,Just Right Canned Yams,90000,166.98,119487,3/31/2019,247.36,500.94,170.71,76.65,82.45333333,3,107,EA
10016549,3/31/2019,253.58,2019/03/31,325554,,63700,Just Right Canned Yams,81000,166.98,119501,3/31/2019,247.36,500.94,170.71,76.65,82.45333333,3,121,EA
10016549,3/31/2019,262.04,2019/03/31,325554,P01,63654,American Pimento Loaf,77000,517.65,119501,3/31/2019,255.61,517.65,54.79,200.82,255.61,1,121,EA
10019909,3/31/2019,195.11,2019/03/31,325555,P01,61560,Best Wheat Puffs,2000,69.31,119554,3/31/2019,220.75,415.86,87.17,133.58,36.79166667,6,157,EA
10022456,3/31/2019,230.62,2019/03/31,325557,P01,29754,BBB Best Pepper,25000,485.84,119915,3/31/2019,255.22,485.84,162.5,92.72,255.22,1,104,EA
10022456,3/31/2019,230.62,2019/03/31,325557,P01,29754,BBB Best Pepper,46000,485.84,119915,3/31/2019,255.22,485.84,162.5,92.72,255.22,1,104,EA
10011870,3/31/2019,220.32,2019/03/31,325558,,64800,American Corned Beef,9000,456.57,120084,3/31/2019,236.25,456.57,129.89,106.36,236.25,1,120,EA
10020672,3/31/2019,8673.13,2019/03/31,325559,,64800,American Corned Beef,2000,456.57,120188,3/31/2019,7763.39,16436.52,4676.08,3087.31,215.6497222,36,125,EA
10020672,3/31/2019,245.94,2019/03/31,325560,P01,29754,BBB Best Pepper,70000,485.84,120189,3/31/2019,239.9,485.84,162.5,77.4,239.9,1,125,EA
10020672,3/31/2019,332.98,2019/03/31,325560,P01,37172,Fast Low Fat BBQ Chips,104000,219.27,120189,3/31/2019,324.83,657.81,184.4,140.43,108.2766667,3,125,EA
10020672,3/31/2019,399.62,2019/03/31,325560,P01,39680,Even Better String Cheese,131000,263.15,120189,3/31/2019,389.83,789.45,304.58,85.25,129.9433333,3,125,EA
10020672,3/31/2019,573.08,2019/03/31,325560,,63663,Just Right Fancy Canned Oysters,153000,283.03,120189,3/31/2019,559.04,1132.12,352.36,206.68,139.76,4,125,EA
10020672,3/31/2019,1048.15,2019/03/31,325560,P01,63654,American Pimento Loaf,156000,517.65,120189,3/31/2019,1022.45,2070.6,219.17,803.28,255.6125,4,125,EA
10010906,3/31/2019,4252.72,2019/03/31,325561,,64800,American Corned Beef,2000,456.57,120195,3/31/2019,3965.54,8218.26,2338.04,1627.5,220.3077778,18,115,EA
10010906,3/31/2019,211.96,2019/03/31,325562,P01,21390,Big Time Ice Cream,23000,104.68,120196,3/31/2019,206.76,418.72,105.9,100.86,51.69,4,115,EA
10010906,3/31/2019,253.11,2019/03/31,325562,P01,63003,Shady Lake Rice Medly,128000,250,120196,3/31/2019,246.89,500,136.8,110.09,123.445,2,115,EA
10010906,3/31/2019,286.55,2019/03/31,325562,,63663,Just Right Fancy Canned Oysters,133000,283.03,120196,3/31/2019,279.51,566.06,176.18,103.33,139.755,2,115,EA
10010906,3/31/2019,382.99,2019/03/31,325562,P01,38061,Gorilla Blueberry Yogurt,99000,378.29,120196,3/31/2019,373.59,756.58,155.33,218.26,186.795,2,115,EA
10010906,3/31/2019,491.87,2019/03/31,325562,P01,29754,BBB Best Pepper,63000,485.84,120196,3/31/2019,479.81,971.68,325,154.81,239.905,2,115,EA
10010906,3/31/2019,524.07,2019/03/31,325562,P01,63654,American Pimento Loaf,136000,517.65,120196,3/31/2019,511.23,1035.3,109.58,401.65,255.615,2,115,EA
10010906,3/31/2019,532.84,2019/03/31,325562,P01,39680,Even Better String Cheese,106000,263.15,120196,3/31/2019,519.76,1052.6,406.1,113.66,129.94,4,115,EA
10012226,3/31/2019,184.28,2019/03/31,325564,P01,34701,Super Apple Butter,19000,194.1,120480,3/31/2019,203.92,388.2,62.47,141.45,101.96,2,180,EA
10012226,3/31/2019,332.1,2019/03/31,325564,,63253,Token Apple Drink,42000,349.81,120480,3/31/2019,367.52,699.62,183.42,184.1,183.76,2,180,EA
10022456,3/31/2019,520.2,2019/03/31,325565,,63253,Token Apple Drink,34000,349.81,120492,3/31/2019,529.23,1049.43,275.13,254.1,176.41,3,104,EA
10011997,3/31/2019,191.03,2019/03/31,325569,P01,36001,Big Time Frozen Cheese Pizza,14000,412.03,120671,3/31/2019,221,412.03,84.23,136.77,221,1,160,EA
10011997,3/31/2019,215.53,2019/03/31,325569,P01,37050,Tell Tale Mushrooms,15000,138.89,120671,3/31/2019,201.14,416.67,134.42,66.72,67.04666667,3,160,PR
10011997,3/31/2019,236.06,2019/03/31,325569,P01,37055,Tell Tale Dried Mushrooms,16000,152.12,120671,3/31/2019,220.3,456.36,146.32,73.98,73.43333333,3,160,PR
10011997,3/31/2019,260.12,2019/03/31,325569,P01,39478,BBB Best Grape Jelly,23000,561.04,120671,3/31/2019,300.92,561.04,177.35,123.57,300.92,1,160,EA
